,geometry,OBJECTID,NAME,ADDRESS,BUILDING_DESCRIPTION,PARCEL_ID,BRT_ID,TENCODE_ID,GROSS_AREA,Shape__Area,Shape__Length
133,"POLYGON ((-75.1572479315611 39.9824890036831, -75.15757052164319 39.9825314812393, -75.1576156424716 39.9825378840404, -75.1576304763003 39.9824836372702, -75.1575205880665 39.9824671793346, -75.15739601476081 39.9824495831405, -75.1572611356697 39.9824302060373, -75.1572479315611 39.9824890036831))",134,Temple University,1924 N BROAD ST,ROW 3 STY MASONRY,499438,777514000,1914001924,2200,2200.51062011719,251.81896697199
134,"POLYGON ((-75.1571924641169 39.9827359809444, -75.1575995021153 39.9827889574214, -75.157611061889 39.9827402455307, -75.157202822711 39.9826886123991, -75.1571924641169 39.9827359809444))",135,Temple University,1934 N BROAD ST,ROW 3 STY MASONRY,435153,777520000,1914001934,2012,2057.61889648438,267.159326836268
135,"POLYGON ((-75.1506970893422 40.0038235267071, -75.1510307840683 40.0038692379888, -75.1510393055334 40.0038289535313, -75.15068549162319 40.0037809819956, -75.1506970893422 40.0038235267071))",136,Temple University Medical,3327 N PARK AVE,ROW 3 STY MASONRY,20633,431174700,6296003327,1445,1445.50042724609,226.304936069564
136,"POLYGON ((-75.1601700301095 39.9765781085559, -75.1607756798434 39.9766597850397, -75.16079992035711 39.9765521351734, -75.1608207114465 39.9764563522552, -75.1608306717889 39.9764088627404, -75.1608589943432 39.9762825746291, -75.1608702131859 39.9762279071742, -75.160264295163 39.9761462088309, -75.1602618822228 39.9761572765302, -75.1602338029323 39.9762859721198, -75.16022763240611 39.9763142851789, -75.1601700301095 39.9765781085559))",137,Temple University,1500-14 N 15TH ST,APTS 51-100UNTS MASONRY,35902,777572105,8807001500,27307,27515.7211303711,663.806166129164
137,"POLYGON ((-75.1585275255615 39.9767326937234, -75.1585122946146 39.9767892048738, -75.1592113487544 39.9768852977725, -75.1592239336475 39.9768289052054, -75.1585275255615 39.9767326937234))",138,Temple University,1524 N BROAD ST,VAC LAND COMM. < ACRE,93036,871219650,1914001524,4200,4157.75714111328,439.178388549088
138,"POLYGON ((-75.1572263253785 39.9721313982835, -75.1579416082464 39.9722247564305, -75.1582905161069 39.9722702927432, -75.15833936233889 39.972276666929, -75.1585036123419 39.9715201807331, -75.1585041698884 39.9715176299298, -75.1573508830442 39.9713617645399, -75.1571860054933 39.9721234106384, -75.1571870459375 39.9721236116485, -75.1572263253785 39.9721313982835))",139,Temple University,1301-35 W GIRARD AVE,AMUSEMENT CITY PARK,134908,781143800,3704001301,92289,92289.2193603516,1217.88354612977
139,"POLYGON ((-75.1514283612358 40.0029780706346, -75.1517583932537 40.0030202307598, -75.1517677252983 40.0029757730657, -75.1514384895337 40.0029335994506, -75.1514180064413 40.002930991378, -75.1514083158651 40.0029755049055, -75.1514283612358 40.0029780706346))",140,Temple University Medical,3262 N PARK AVE,VAC LAND RES < ACRE,167520,777556755,6296003262,1584,1632.28839111328,231.585481378632
140,"POLYGON ((-75.1515983456577 40.0036076270749, -75.151607360442 40.0035659842005, -75.1513108620404 40.0035282418248, -75.1512864589249 40.0035343470502, -75.15127944012841 40.0035677015633, -75.1515983456577 40.0036076270749))",141,Temple University Medical,3312 N PARK AVE,ROW W BAS.GAR 3STY MASONR,179238,431180800,6296003312,1392,1392.85131835938,209.585148736797
141,"POLYGON ((-75.1512615107618 40.0036494911432, -75.1515803274729 40.0036901246884, -75.15158951203389 40.003647872965, -75.1512712432085 40.0036055110748, -75.1512615107618 40.0036494911432))",142,Temple University Medical,3316 N PARK AVE,ROW CONV/APT 3STY MASONRY,210458,431181000,6296003316,1441,1441.66442871094,212.876935756447
142,"POLYGON ((-75.15800430331601 39.9831415017634, -75.15799700902549 39.9831662582641, -75.1579949652939 39.9831731598521, -75.1579893386315 39.9831976161342, -75.15798364586129 39.9832243261698, -75.15797069979099 39.9832862571461, -75.15813459368241 39.983308045622, -75.1580283811678 39.983170594295, -75.15800473848169 39.9831400122986, -75.15800430331601 39.9831415017634))",143,Temple University,1430-32 W NORRIS ST,STORE 2 STY MASONRY,251404,777553001,6014001430,1279,1279.20141601563,171.959120626822
143,"POLYGON ((-75.1494217819555 40.0063030796104, -75.1494545833995 40.0064121161316, -75.14952403130231 40.0063995026736, -75.1495464963802 40.0062962474488, -75.1495500847894 40.0062797094293, -75.14952950282481 40.0062834509877, -75.1494217819555 40.0063030796104))",144,Temple University Medical,1235-37 W ATLANTIC ST,IND.WHSE MASONRY,270557,777500000,1392001235,1160,1160.744140625,141.940296526101
144,"POLYGON ((-75.157409037702 39.9839440447836, -75.1576491176293 39.9839760010629, -75.1576589958979 39.9839307182996, -75.1574187090219 39.9838987564614, -75.157409037702 39.9839440447836))",145,Temple University,2025 N CARLISLE ST,ROW 3 STY MASONRY,271461,772504500,2140002025,1142,1142.21374511719,170.055653680889
145,"POLYGON ((-75.15263317400959 40.0053376410479, -75.1526444926191 40.0053392837906, -75.1528969176987 40.0053737044825, -75.15290650266969 40.0053280757012, -75.1526435344385 40.0052909188733, -75.15263317400959 40.0053376410479))",146,Temple University Medical,3423 N CARLISLE ST,OFF/BLDG COMM NO GAR MASO,302295,777536000,2140003423,1279,1279.51928710938,184.047400677668
146,"POLYGON ((-75.150615416121 40.004275403602, -75.15093539551521 40.0043196755875, -75.150943715477 40.0042792099736, -75.1506247341549 40.0042340902212, -75.150615416121 40.004275403602))",147,Temple University Medical,3349 N PARK AVE,ROW CONV/APT 3STY MASONRY,411290,431175800,6296003349,1350,1373.35858154297,212.136857772057
147,"POLYGON ((-75.1507764345655 39.978411278702, -75.1505272914015 39.9783780543426, -75.1505166534026 39.9784271406052, -75.1505072585603 39.9784706128407, -75.150498163614 39.9785133178928, -75.1504897344942 39.9785518149467, -75.150479729181 39.978598078227, -75.15047091880849 39.9786388552341, -75.1504619035687 39.978680578176, -75.1504524833218 39.9787241309246, -75.1504435033637 39.9787660330666, -75.15043417010369 39.9788078938672, -75.150425157081 39.9788490375014, -75.1504155323653 39.9788930045904, -75.15040670132321 39.978933248623, -75.15039700043791 39.9789775527688, -75.1503873230842 39.9790217925737, -75.1503777261351 39.9790656143241, -75.1503684338292 39.9791080247696, -75.15035890876629 39.9791515589199, -75.1503493111603 39.9791953968721, -75.1503403742169 39.9792361719058, -75.1505893990623 39.9792698444306, -75.1505979680275 39.9792277248335, -75.1506073088885 39.9791840729659, -75.1506173916965 39.9791406811787, -75.15062660573059 39.979098108562, -75.150636100822 39.9790542511495, -75.1506454121451 39.9790113086142, -75.15065518277029 39.9789662491741, -75.1506637856338 39.9789265468763, -75.1506734021202 39.9788822092646, -75.1506823893706 39.9788406947113, -75.150691444317 39.9787989717533, -75.1507007767614 39.9787571586709, -75.15071015542919 39.9787141374664, -75.15071939796979 39.9786718880551, -75.15072832906471 39.9786312579297, -75.1507381042381 39.9785850056373, -75.15074652077089 39.9785462830283, -75.15075539018819 39.9785039584882, -75.1507652485716 39.9784615293036, -75.1507764345655 39.978411278702))",148,Temple University,1721-33 N 10TH ST,APTS DORMITORY MASONRY,419210,777567005,8799001721,22155,22404.900390625,775.803171363586
148,"POLYGON ((-75.1485825783414 40.0048677866718, -75.1489511032364 40.0049154212257, -75.14894535607969 40.0048745072687, -75.1485911762036 40.0048299224295, -75.1485825783414 40.0048677866718))",149,Temple University Medical,3424 OLD YORK RD,VAC LAND RES < ACRE,439776,431140310,6130003424,1459,1459.22253417969,234.220214914521
149,"POLYGON ((-75.1514361601934 40.0028476760282, -75.1517862890953 40.0028926922052, -75.15179560252 40.0028508938953, -75.15180440320511 40.002809359692, -75.15145427168891 40.0027644227911, -75.1514449021392 40.0028054782691, -75.1514369039682 40.0028441302356, -75.1514361601934 40.0028476760282))",150,Temple University Medical,3254-56 N PARK AVE,PARKING LOT PRIVATE,452465,777556750,6296003254,3019,3062.16101074219,260.423081125128
150,"POLYGON ((-75.14963852192891 40.006706133175, -75.1496102598438 40.0068375806521, -75.14961600320009 40.0068364853538, -75.1499407791591 40.006774444617, -75.1499432081434 40.0067739833429, -75.14990546066601 40.0066550499008, -75.14990267387179 40.006655584162, -75.1496446663681 40.0067049667693, -75.14963852192891 40.006706133175))",151,Temple University Medical,3525-29 GERMANTOWN AVE,OFF/BLD N/PKG N/COM MASON,476064,777543000,3666003525,3859,3859.48236083984,266.293914705512
151,"POLYGON ((-75.1506742036875 40.0037374766022, -75.1510479923362 40.0037882060885, -75.15105648157819 40.0037482425644, -75.1506630219278 40.0036944727759, -75.1506742036875 40.0037374766022))",152,Temple University Medical,3323 N PARK AVE,APTS  5-50 UNTS MASONRY,530901,431174500,6296003323,1617,1616.88830566406,249.012249254079
152,"POLYGON ((-75.1557609411626 39.9814835171175, -75.15588269948471 39.9815001811228, -75.1564272199427 39.9815731951339, -75.1564604835655 39.9815778798033, -75.156497986964 39.981582966622, -75.1565055588208 39.9815481908526, -75.1565579150349 39.9813080742016, -75.156561547427 39.9812914090664, -75.1570894216848 39.9813602063501, -75.1570949291871 39.9813350716513, -75.157325005153 39.9802861590822, -75.1573198765637 39.980285479181, -75.1568073722278 39.9802171409012, -75.1567960930922 39.980215645332, -75.15677184468881 39.9802125024707, -75.1567417780736 39.980208582101, -75.1567264104129 39.9802065904807, -75.1567028536774 39.9802034307977, -75.1563908716996 39.9801616741282, -75.156190069065 39.9801347941736, -75.15618170964019 39.98013367088, -75.1554983271825 39.9800428773113, -75.15546743010491 39.9800387783492, -75.1554632144174 39.9800580756575, -75.1554157781755 39.980274670308, -75.15541281027861 39.9802881914656, -75.1553337206433 39.9806493263189, -75.1553169930912 39.9807257275, -75.15519180306249 39.9812974899138, -75.15516880858689 39.9814024747496, -75.15528962657601 39.9814190046011, -75.1557609411626 39.9814835171175))",153,Temple University,1801-35 N BROAD ST,SCHOOL 7STY MAS+OTHER,537302,777509000,1914001801,250396,250396.56463623,2064.84460383364
153,"POLYGON ((-75.16006522814681 39.9806293132185, -75.16006511585719 39.9806298314722, -75.16002392837569 39.9808208735203, -75.160080082623 39.980828806523, -75.1601201991179 39.9806372510368, -75.16012029994219 39.9806366955827, -75.16006522814681 39.9806293132185))",154,Temple University,1529 W MONTGOMERY AVE,VAC LAND RES < ACRE,573853,777546000,5676001529,1112,1121.13415527344,173.285340494668
154,"POLYGON ((-75.1486044146509 40.0047753088682, -75.1488480272193 40.0048057302566, -75.1488582684601 40.0047621240934, -75.1486145845481 40.0047304802251, -75.1486044146509 40.0047753088682))",155,Temple University Medical,3420 OLD YORK RD,VAC LAND RES < ACRE,591231,431140110,6130003420,1120,1131.75817871094,171.090743357813
155,"POLYGON ((-75.1495965924213 40.005641277057, -75.1495837190937 40.0055984276232, -75.1492705111563 40.005654207712, -75.1492604317766 40.0057010855715, -75.1495965924213 40.005641277057))",156,Temple University Medical,3443 GERMANTOWN AVE,STR/OFF+APTS 3STY MASONRY,26906,871199150,3666003443,1464,1494.73858642578,220.050873001848
156,"POLYGON ((-75.15148616149121 39.9796941831199, -75.1514790236768 39.9797268582539, -75.1514723684852 39.9797611229017, -75.1514648809933 39.979793080114, -75.1514582798969 39.9798259611191, -75.151450283039 39.9798580680795, -75.1514444977775 39.9798893700496, -75.1514360885058 39.9799229192133, -75.15142932984109 39.979954989336, -75.15142273549721 39.9799876929917, -75.1514146322547 39.9800209265188, -75.1514077748453 39.9800523015206, -75.1514007694856 39.9800842372102, -75.15139451032699 39.9801163835153, -75.1513867524768 39.9801483030663, -75.15137971807791 39.9801804155982, -75.1513724866055 39.9802133625166, -75.15136578084631 39.9802467727495, -75.1513583457624 39.9802779085125, -75.15135118369589 39.9803106632824, -75.1513442513255 39.9803423429306, -75.15133716921321 39.9803745994444, -75.1513300906402 39.9804068245023, -75.15132288087329 39.9804397232549, -75.1513156698239 39.9804726859504, -75.15130858396439 39.9805050396882, -75.15130160143531 39.9805369272353, -75.151294368647 39.9805699065571, -75.15128726097809 39.9806023399908, -75.1512841560003 39.9806164526292, -75.15125793757591 39.9807361801765, -75.1512272134792 39.9808765345455, -75.15123117266209 39.98087707471, -75.15131559280501 39.9808887074491, -75.1514735419958 39.9809096123454, -75.1514876068 39.9808487074361, -75.151529049877 39.9806534830536, -75.151533074551 39.9806346167314, -75.1515402464678 39.9806021847398, -75.15154761781911 39.9805688868787, -75.1515547050395 39.9805369845702, -75.1515617265466 39.9805051771826, -75.1515689950911 39.9804723923759, -75.1515764190474 39.9804387902589, -75.15158335757251 39.9804075288113, -75.1515854824452 39.9803979702528, -75.1515905714807 39.9803745184127, -75.15159756067681 39.9803424526003, -75.15160462910811 39.980309938072, -75.1516116201164 39.980277824546, -75.15161853683669 39.9802459994661, -75.1516256553993 39.980213306769, -75.1516327027047 39.9801808232967, -75.1516395884572 39.9801492561073, -75.1516465819121 39.9801170777618, -75.1516536248924 39.9800847068181, -75.1516605675278 39.9800527543783, -75.1516676334879 39.9800203028625, -75.1516747549995 39.9799875318413, -75.1516818722689 39.9799548409145, -75.15168891766091 39.9799224060515, -75.1516959080039 39.9798903078241, -75.1517027726683 39.9798587392534, -75.1517100211274 39.9798253737289, -75.15171706649249 39.979792938864, -75.1517243892178 39.9797592848921, -75.1517308860319 39.9797263708789, -75.1517331922647 39.9797159280194, -75.1517691632329 39.9795534317513, -75.1517155600566 39.9795464308896, -75.151671441104 39.9795406610885, -75.1516256134355 39.9795346750811, -75.1515797338859 39.9795295249276, -75.1515239913135 39.979521412332, -75.15148616149121 39.9796941831199))",157,Temple University,1802 N WARNOCK ST,PARKING LOT COMMERCIAL,936624,202195205,8144001802,35000,34990.1453857422,1141.33497481196
157,"POLYGON ((-75.1506481235913 39.9807976497982, -75.1510538248624 39.980852731579, -75.1510540804918 39.9808515606365, -75.151107800359 39.980603111858, -75.1511259106973 39.9805230194849, -75.1505199705112 39.9804417050091, -75.150502184937 39.9805226272898, -75.1504477104952 39.9807704460484, -75.1506481235913 39.9807976497982))",158,Temple University,1000-26 W BERKS ST,MISC POW/HSE SUB-STA MAS+,285145,777501000,1720001000,20960,20960.7864990234,588.105542829386
158,"POLYGON ((-75.1571393697093 39.9829740800103, -75.1572864874915 39.9829945554484, -75.1575463767868 39.9830283939565, -75.15755770651459 39.9829797273303, -75.1571496826694 39.9829273564672, -75.1571393697093 39.9829740800103))",159,Temple University,1944 N BROAD ST,VAC LAND RES < ACRE,222169,777522002,1914001944,2012,2060.56909179688,266.956854926382
159,"POLYGON ((-75.1502698671224 39.9854428677916, -75.1502736955234 39.9854517881081, -75.1508358792816 39.9855260832172, -75.1508382403153 39.9855152884114, -75.1511522298554 39.9840819398626, -75.1504332350414 39.9839855557935, -75.1504222894624 39.9839841149185, -75.14979365802149 39.9839008173621, -75.14976474037751 39.9838969869991, -75.1497624886856 39.9838966936093, -75.1497156950102 39.9841046772469, -75.1497086233073 39.9841361112875, -75.149723496601 39.98417073478, -75.1502698671224 39.9854428677916))",160,Temple University,2101-67 N 11TH ST,AMUSE STAD ETC MASONRY,237152,777568500,8801002101,159897,158672.17590332,1681.85154130906
160,"POLYGON ((-75.1486241692467 40.0046882341584, -75.1488685465801 40.0047203379235, -75.148878057384 40.0046789154989, -75.14863423616519 40.0046459701854, -75.1486241692467 40.0046882341584))",161,Temple University Medical,3416 OLD YORK RD,VAC LAND RES < ACRE,23074,431139910,6130003416,1074,1074.82312011719,169.777512081355
161,"POLYGON ((-75.15127944012841 40.0035677015633, -75.1512712432085 40.0036055110748, -75.15158951203389 40.003647872965, -75.1515983456577 40.0036076270749, -75.15127944012841 40.0035677015633))",162,Temple University Medical,3314 N PARK AVE,ROW W BAS.GAR 3STY MASONR,58562,431180900,6296003314,1334,1304.64117431641,209.834851445578
162,"POLYGON ((-75.157158458249 39.9852042290876, -75.1571695052014 39.9851525241758, -75.1571513030059 39.9851495820005, -75.15668175924149 39.9850901462001, -75.1566710770705 39.9851399572671, -75.15665975683901 39.9851927353837, -75.15714709796249 39.9852586182595, -75.157158458249 39.9852042290876))",163,Temple University,2108-10 N BROAD ST,APTS DORMITORY MASONRY,76715,777524000,1914002108,5175,5352.86944580078,354.24562824723
